Junctions	Brain_13	Brain_26	Brain_39	Colon_20	Colon_33	Colon_7	Duodenum_17	Duodenum_30	Duodenum_4	Esophagus_12	Esophagus_25	Esophagus_38	Heart_24	Heart_37	Ileum_19	Ileum_32	Ileum_6	Jejunum_18	Jejunum_31	Jejunum_5	Kidney_21	Kidney_34	Kidney_8	Liver_15	Liver_28	Liver_2	Muscle_22	Muscle_35	Muscle_9	Pancreas_14	Pancreas_1	Pancreas_27	Stomach_16	Stomach_29	Stomach_3	Thymus_10	Thymus_23	Thymus_36
CGAMUSTENST00000262102JUNC00001	0	0	0	3	3	0	3	0	0	1	1	5	3	3	3	1	2	2	0	0	2	4	3	4	0	0	0	7	4	0	0	0	2	4	2	0	1	0
CGAMUSTENST00000262102JUNC00002	0	0	0	2	3	9	8	2	4	1	1	4	0	3	5	1	1	0	2	2	1	8	7	8	0	0	7	8	1	0	0	0	4	3	0	0	0	1
CGAMUSTENST00000634613JUNC00003	0	0	0	2	1	3	6	12	8	3	2	13	4	7	2	4	8	4	11	17	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
CGAMUSTENST00000308482JUNC00005	0	0	0	0	0	0	0	0	0	1	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000244815JUNC00007	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000379873JUNC00010	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0
CGAMUSTENST00000359675JUNC00024	4	9	9	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2
CGAMUSTENST00000340394JUNC00025	47	50	36	10	38	48	28	17	26	26	20	38	15	7	12	1	35	32	30	21	10	20	7	6	0	0	10	6	3	1	3	0	27	16	15	75	57	69
CGAMUSTENST00000325215JUNC00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000395547JUNC00027	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
CGAMUSTENST00000382686JUNC00028	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
CGAMUSTENST00000564304JUNC00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
CGAMUSTENST00000441825JUNC00036	4	4	5	0	1	0	1	0	0	4	4	4	16	23	1	0	0	2	0	0	0	0	0	0	0	0	12	10	8	0	0	0	0	0	2	0	0	0
CGAMUSTENST00000626909JUNC00037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000436198JUNC00038	9	7	12	0	4	0	0	1	0	3	6	1	24	24	1	2	0	4	1	0	0	0	0	0	0	0	12	14	14	0	0	0	0	0	0	0	0	1
CGAMUSTENST00000415585JUNC00039	23	24	17	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2
CGAMUSTENST00000415585JUNC00040	3	7	1	0	2	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1
CGAMUSTENSCAFT00000018789JUNC00041	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000018789JUNC00042	0	1	1	1	0	1	2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
CGAMUSTENST00000371435JUNC00043	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000520267JUNC00047	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000520133JUNC00050	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000394503JUNC00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000395848JUNC00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000020558JUNC00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000020558JUNC00059	0	0	0	1	1	1	2	0	0	26	14	11	63	79	0	0	0	2	0	0	1	1	0	0	0	0	40	22	41	0	0	0	1	1	0	0	0	0
CGAMUSTENST00000534300JUNC00063	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000376208JUNC00066	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000049496JUNC00067	3	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000433861JUNC00068	0	0	0	1	1	0	2	0	0	0	2	0	0	0	1	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
CGAMUSTENSCAFT00000010383JUNC00075	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000633077JUNC00079	17	8	14	1	1	0	0	0	0	3	4	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	11	12	0	0	0	1	0	0	3	0	1
CGAMUSTENST00000340169JUNC00088	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000370253JUNC00090	6	5	6	3	3	1	1	2	6	0	1	3	2	8	1	1	7	1	2	1	0	3	3	2	0	0	5	3	2	0	0	0	0	1	1	0	0	1
CGAMUSTENST00000428026JUNC00094	3	0	4	1	1	0	0	0	0	2	2	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
CGAMUSTENST00000460170JUNC00095	13	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000460170JUNC00096	9	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000265741JUNC00104	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000630269JUNC00106	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
CGAMUSTENST00000505279JUNC00111	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000505279JUNC00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000548033JUNC00113	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1
CGAMUSTENST00000394023JUNC00117	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000463665JUNC00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000392502JUNC00124	1	4	2	2	0	2	1	0	0	1	1	1	0	0	4	4	3	2	3	2	2	2	1	1	0	1	0	0	1	1	0	0	2	2	0	4	2	0
CGAMUSTENSCAFT00000043203JUNC00125	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000043203JUNC00126	0	0	0	0	0	0	0	0	0	2	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000043203JUNC00127	22	21	22	0	6	4	3	2	6	22	23	14	3	16	1	0	4	1	3	1	4	11	4	0	1	0	4	10	5	0	0	0	5	1	4	4	4	5
CGAMUSTENSCAFT00000043203JUNC00128	7	5	13	30	23	19	6	8	15	11	13	33	8	7	6	3	19	17	12	11	15	30	6	1	0	1	2	2	1	0	0	0	12	11	15	8	15	17
CGAMUSTENST00000312431JUNC00129	3	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000620048JUNC00130	0	0	0	2	2	3	4	3	6	1	1	1	0	0	0	4	4	4	5	10	2	2	5	4	0	0	0	0	0	0	0	0	5	0	1	1	0	0
CGAMUSTENST00000620048JUNC00131	0	0	0	3	4	6	2	5	4	2	3	1	0	0	4	0	2	3	2	4	4	1	2	0	0	1	0	0	0	0	0	0	2	1	3	0	2	1
CGAMUSTENSCAFT00000045043JUNC00132	1	2	0	1	1	0	1	0	0	1	0	9	6	13	0	0	1	1	1	1	0	0	1	0	0	0	0	3	3	0	0	0	2	0	2	1	0	0
CGAMUSTENSCAFT00000045043JUNC00133	10	3	9	1	0	0	0	0	0	2	6	3	3	5	0	1	0	0	0	0	0	0	0	0	0	0	9	4	6	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000260599JUNC00139	1	1	2	4	1	2	4	8	6	3	5	6	9	9	1	3	4	2	6	8	2	3	5	3	2	2	11	6	10	0	0	0	3	5	6	1	1	1
CGAMUSTENST00000437314JUNC00140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000393441JUNC00143	2	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
CGAMUSTENST00000372731JUNC00144	2	0	3	38	60	50	37	28	55	21	25	27	11	14	29	17	69	47	58	39	30	44	25	6	0	3	3	5	0	0	0	0	24	13	27	34	31	32
CGAMUSTENST00000356896JUNC00145	17	16	19	0	2	2	1	3	0	5	1	5	3	1	1	0	2	0	2	3	5	5	5	0	0	3	4	4	2	1	0	0	2	0	1	16	18	9
CGAMUSTENST00000369047JUNC00147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000346569JUNC00148	1	0	0	0	0	0	0	0	0	167	136	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000361961JUNC00149	6	12	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000544797JUNC00150	1	1	3	3	7	9	4	0	2	10	10	11	0	0	0	0	5	3	1	0	6	6	4	0	0	1	0	0	0	0	0	0	6	3	1	1	0	0
CGAMUSTENST00000490841JUNC00152	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377060JUNC00154	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000406895JUNC00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000614484JUNC00156	5	2	6	4	3	0	4	3	0	0	5	2	3	1	2	3	3	8	2	1	0	5	2	0	0	1	1	1	0	0	0	0	3	3	4	12	7	7
CGAMUSTENST00000449022JUNC00157	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000290585JUNC00159	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000375739JUNC00161	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000393824JUNC00166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000425244JUNC00168	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000454264JUNC00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CGAMUSTENST00000477535JUNC00174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000631126JUNC00176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
CGAMUSTENST00000440884JUNC00178	3	1	6	7	6	2	2	0	0	9	7	13	13	14	6	1	2	4	1	0	6	8	4	5	2	2	23	14	14	0	1	0	1	4	0	2	2	4
CGAMUSTENST00000440884JUNC00179	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000216288JUNC00181	0	2	0	0	2	0	1	1	0	3	0	2	0	5	1	1	1	2	2	4	3	1	4	2	0	0	0	4	1	0	0	0	1	1	1	2	4	0
CGAMUSTENST00000324972JUNC00182	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000585038JUNC00187	0	0	0	2	3	0	0	0	0	8	4	5	8	11	1	0	0	0	0	0	0	0	0	0	0	0	8	5	2	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000585038JUNC00188	1	0	0	0	0	1	0	1	0	3	2	1	4	9	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000585038JUNC00189	0	0	0	1	1	0	0	0	0	3	5	1	0	7	1	0	1	0	0	0	0	0	0	0	0	0	3	2	6	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000585038JUNC00190	0	0	0	1	1	1	0	0	0	6	3	4	1	7	1	0	1	1	0	0	0	0	0	0	0	0	5	1	5	0	0	0	1	1	1	0	0	0
CGAMUSTENSCAFT00000028869JUNC00193	1	0	2	1	11	7	1	1	1	3	3	2	0	1	5	1	10	13	7	13	2	3	5	0	0	0	0	0	0	0	0	0	3	1	0	4	2	4
CGAMUSTENST00000540946JUNC00199	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000446597JUNC00200	17	11	12	1	7	1	3	5	2	3	2	4	6	5	2	0	1	2	2	0	2	2	1	0	0	0	0	0	4	0	0	0	0	1	0	5	6	3
CGAMUSTENST00000446597JUNC00201	6	12	12	1	3	0	0	2	4	9	3	2	5	2	2	2	0	1	2	0	1	2	2	0	0	1	1	3	0	0	0	0	4	1	4	12	2	6
CGAMUSTENST00000536386JUNC00202	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000536386JUNC00203	3	6	9	0	1	1	1	2	3	0	1	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	1	0
CGAMUSTENST00000545552JUNC00204	4	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000545552JUNC00205	5	9	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000404537JUNC00207	0	1	0	0	1	0	0	0	0	0	2	2	5	12	0	0	0	2	0	0	0	0	0	0	0	0	8	5	4	0	1	0	0	1	0	0	0	1
CGAMUSTENST00000404537JUNC00208	1	0	0	0	0	0	0	0	0	2	2	1	10	6	1	0	1	0	0	0	0	0	0	0	0	0	10	6	12	0	0	0	2	0	0	3	0	1
CGAMUSTENST00000634347JUNC00212	13	20	21	11	6	17	11	12	7	4	4	14	4	11	10	11	4	8	5	1	14	16	8	8	3	15	6	7	5	0	0	1	7	6	8	11	10	12
CGAMUSTENST00000634347JUNC00213	7	8	18	9	3	10	5	6	3	9	7	11	3	1	7	2	3	9	4	6	6	5	7	6	2	11	2	5	3	1	3	0	7	5	5	8	7	13
CGAMUSTENST00000352189JUNC00215	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000000809JUNC00218	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00219	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00220	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00221	5	2	9	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000367255JUNC00222	6	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00223	10	7	6	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00224	3	9	5	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00225	10	5	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00226	8	5	5	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000367255JUNC00227	3	10	7	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000367255JUNC00228	7	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00229	5	8	9	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000367255JUNC00230	12	20	13	1	0	1	1	0	0	3	0	2	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000367255JUNC00231	11	10	16	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CGAMUSTENST00000367255JUNC00232	10	13	12	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000367255JUNC00233	5	8	14	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000367255JUNC00234	9	17	16	0	0	0	1	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0
CGAMUSTENST00000367255JUNC00235	7	14	6	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0
CGAMUSTENST00000367255JUNC00236	6	7	7	0	0	1	2	0	0	1	0	1	0	2	1	1	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00237	14	13	18	1	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0
CGAMUSTENST00000367255JUNC00238	9	11	13	0	0	1	1	0	2	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
CGAMUSTENST00000367255JUNC00239	3	8	8	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
CGAMUSTENST00000367255JUNC00240	5	2	2	1	0	0	0	0	0	1	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000367255JUNC00241	10	8	11	0	0	1	0	0	0	1	0	0	0	5	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000367255JUNC00242	13	13	14	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
CGAMUSTENST00000367255JUNC00243	8	9	6	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
CGAMUSTENST00000367255JUNC00244	11	12	14	0	1	0	2	0	0	1	2	1	1	1	0	0	0	4	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0
CGAMUSTENST00000367255JUNC00245	4	9	8	2	2	0	0	0	0	0	3	1	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000367255JUNC00246	8	10	20	0	1	0	2	0	0	2	1	3	1	3	0	0	1	1	1	0	2	0	1	0	0	0	0	1	1	0	0	0	0	4	2	0	0	0
CGAMUSTENST00000367255JUNC00247	8	12	7	0	4	0	0	0	3	4	2	3	0	6	0	0	2	0	1	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000367255JUNC00248	7	12	7	1	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
CGAMUSTENST00000367255JUNC00249	14	9	15	0	3	3	0	1	0	0	0	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
CGAMUSTENST00000367255JUNC00250	3	5	8	1	1	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367255JUNC00251	12	18	9	0	1	0	0	1	0	3	3	3	1	1	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000367255JUNC00252	13	7	13	2	2	2	0	0	0	0	0	2	2	2	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000367255JUNC00253	10	14	8	1	1	1	1	0	0	1	1	2	0	2	0	1	1	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000367255JUNC00254	8	20	13	1	0	1	0	0	0	0	2	6	1	3	0	0	0	3	0	1	2	1	2	0	0	0	1	1	2	0	0	0	1	0	1	0	1	0
CGAMUSTENST00000367255JUNC00255	13	10	15	1	5	0	3	0	0	2	4	3	2	3	0	0	3	2	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	2	1	0	1	0
CGAMUSTENST00000367255JUNC00256	6	8	10	1	1	0	2	1	0	1	0	4	1	4	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0
CGAMUSTENST00000367255JUNC00257	8	12	18	2	2	0	0	1	0	0	3	2	1	3	0	0	1	3	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000367255JUNC00258	9	10	10	0	1	0	2	0	0	3	3	8	0	6	0	0	2	0	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
CGAMUSTENST00000367255JUNC00259	8	14	22	0	2	0	1	1	0	2	1	4	1	1	0	0	0	0	3	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0
CGAMUSTENST00000367255JUNC00260	13	11	10	2	5	0	2	1	1	1	4	4	2	0	0	0	2	1	0	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
CGAMUSTENST00000367255JUNC00261	19	14	18	1	5	0	0	0	0	1	1	3	1	4	1	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0
CGAMUSTENST00000367255JUNC00262	17	16	19	0	2	0	2	0	0	2	5	4	3	5	0	0	3	1	0	1	0	2	2	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0
CGAMUSTENST00000367255JUNC00263	11	14	21	1	5	0	2	1	0	4	2	4	1	3	1	0	0	1	1	0	1	2	1	0	0	0	1	0	3	0	0	0	0	1	0	1	0	0
